Diet ,SampleID,Taxon_1,Taxon_2,Taxon_3,Taxon_4,Taxon_5,Taxon_6,Taxon_7,Taxon_8,Taxon_9,Taxon_10,Taxon_11,Taxon_12,Taxon_13,Taxon_14,Taxon_15,Taxon_16,Taxon_17,Taxon_18,Taxon_19,Taxon_20,Taxon_21,Taxon_22,Taxon_23,Taxon_24,Taxon_25,Taxon_26,Taxon_27,Taxon_28,Taxon_29,Taxon_30,Taxon_31,Taxon_32,Taxon_33,Taxon_34,Taxon_35,Taxon_36,Taxon_37,Taxon_38,Taxon_39,Taxon_40,Taxon_41,Taxon_42,Taxon_43,Taxon_44,Taxon_45,Taxon_46,Taxon_47,Taxon_48,Taxon_49,Taxon_50,Taxon_51,Taxon_52,Taxon_53,Taxon_54,Taxon_55,Taxon_56,Taxon_57,Taxon_58,Taxon_59,Taxon_60,Taxon_61,Taxon_62,Taxon_63,Taxon_64,Taxon_65,Taxon_66,Taxon_67,Taxon_68,Taxon_69,Taxon_70,Taxon_71,Taxon_72,Taxon_73,Taxon_74,Taxon_75,Taxon_76,Taxon_77,Taxon_78,Taxon_79,Taxon_80,Taxon_81,Taxon_82,Taxon_83,Taxon_84,Taxon_85,Taxon_86,Taxon_87,Taxon_88,Taxon_89,Taxon_90,Taxon_91,Taxon_92,Taxon_93,Taxon_94,Taxon_95,Taxon_96,Taxon_97,Taxon_98,Taxon_99,Taxon_100,Taxon_101,Taxon_102,Taxon_103,Taxon_104,Taxon_105,Taxon_106,Taxon_107,Taxon_108,Taxon_109,Taxon_110,Taxon_111,Taxon_112,Taxon_113,Taxon_114,Taxon_115,Taxon_116,Taxon_117,Taxon_118,Taxon_119,Taxon_120,Taxon_121,Taxon_122,Taxon_123,Taxon_124,Taxon_125,Taxon_126,Taxon_127,Taxon_128,Taxon_129,Taxon_130,Taxon_131,Taxon_132,Taxon_133,Taxon_134,Taxon_135,Taxon_136,Taxon_137,Taxon_138,Taxon_139,Taxon_140,Taxon_141,Taxon_142,Taxon_143,Taxon_144,Taxon_145,Taxon_146,Taxon_147,Taxon_148,Taxon_149,Taxon_150,Taxon_151,Taxon_152,Taxon_153,Taxon_154,Taxon_155,Taxon_156,Taxon_157,Taxon_158,Taxon_159,Taxon_160,Taxon_161,Taxon_162,Taxon_163,Taxon_164,Taxon_165,Taxon_166,Taxon_167,Taxon_168,Taxon_169,Taxon_170,Taxon_171,Taxon_172,Taxon_173,Taxon_174,Taxon_175,Taxon_176,Taxon_177,Taxon_178,Taxon_179,Taxon_180,Taxon_181,Taxon_182,Taxon_183,Taxon_184,Taxon_185,Taxon_186,Taxon_187,Taxon_188,Taxon_189,Taxon_190,Taxon_191,Taxon_192,Taxon_193,Taxon_194,Taxon_195,Taxon_196,Taxon_197,Taxon_198,Taxon_199,Taxon_200
Vegan,S048,0.002522861,0.002403832,0.0027737,0.001387915,0.013435643,0.001980169,0.003454665,0.003785129,0.004758431,0.007472549,0.004774882,0.003496649,0.002701057,0.008331861,0.000184751,0.002385367,0.001895683,0.011074217,0.002364426,0.00504959,0.00096457,0.000242547,0.005637479,0.002915063,0,0.004331738,0.002715499,0.001412488,0.003544293,0.006554502,0.00868361,0.002976528,0.002901179,0.000895627,0.000212049,0.008786305,0.001485065,0.005472411,0.001127677,0.002712103,0.006496812,0.00749555,0.001859725,0.005916459,0.001999119,0.003942879,0.007344864,0.002891207,0.001479062,0.003966675,0.010121584,0.005828113,0.01353571,0.007347627,0.003255678,0.010604503,0.00044164,0.007407434,0.005895888,0.009272102,0.002594519,0.003596105,0.00377408,0.00467123,0.008080427,0.00198222,0.002357144,0.005608501,0.002279795,0.020611505,0.000111854,0.003304207,0.000858624,0.004470021,0.002534554,0.001411632,0.00080011,0.002856573,0,0.000118595,0.001106122,0.008214608,0.001921601,0,0.008127038,0.002435288,0,0.002842056,0.000348122,0.001440336,0.000440519,0,0.003001906,0.004825294,0.001750155,0,0.002662109,0.001387978,0,0.002482186,0.006863937,0.002351315,0.002635918,0.006038909,0.021312448,0.022325054,0.00466436,0.004994284,0.01215038,0.005980306,0.027201154,0.011319712,0.010181661,0.030873129,0.00654897,0.006651552,0.01537368,0.014198208,0.018065093,0.009663387,0.022978729,0.008407264,0.003135502,0.013026405,0.023931949,0.003326014,0.006960911,0.00153851,0.003308518,0.004835151,0.008631477,0.009151025,0.004620597,0.010518817,0.004629389,0.011084634,0.001595725,0.010316753,0.004610265,0.007135852,0.003032571,0.005413947,0.002944143,0.001667042,0.00942291,0.00337689,0.001698261,0.005673049,0.007224848,0.000206891,0.005355255,0.00146121,0,0.001263147,0.002687058,0,0.001366753,0.008235837,0.00274598,0.002370634,0.004220297,0.005383121,0.00744579,0.005757683,0.003502891,0.003550599,0.000930426,3.74E-05,0,0.008127469,0.001045719,0.001832,0.0011866,0.006615251,0.003089114,0.007003515,0.004515168,0.0007834,0.00232448,0.00211458,0.004507314,0.00998763,0.005531765,0.00559605,0.002109232,0.002632344,0.002834263,0.000437466,0.002110252,0.004325098,0.004126588,0.00611412,0.003137788,0.001619673,0.001714916,0.00195055,0.00756859,0.008337777,0.002488265,0.002207687
Vegan,S049,0.001500309,0.004079763,0,0.005596736,0.003396856,0.002241087,0.000794786,0.005238384,0.001856391,0.00181508,0.003811804,0.001478083,7.54E-05,0.006798491,0.00483169,0.005092512,0.00363281,0.003469718,0.003201106,0.001207393,0.002021379,0.003660685,0.002065555,0.001889899,0.001010202,0,0.007016432,0.004269067,0.001044043,0.004989041,0.006280364,0.002311252,0.002028578,0.000569068,0.004820718,0.007418448,0.001575952,0.002247789,0.002160265,0.003719758,0.004008277,0.000188857,0.006300312,0.002192941,0.001770584,0.004919015,0.003154898,0.001583639,0.002487185,0.004228633,0.003174575,0.005541102,0.006279533,0.00418183,0.003060481,0.003424283,0.000858178,0.012322773,6.26E-05,0.004425267,0.00369824,0.001936029,0.004849241,0.00797626,0.020553224,0.002876653,0.00352229,0.006454793,0.001180286,0.013355028,0.005429156,0,0.005578435,0.007965565,0.000333661,0.00705219,0.003797772,0.00416317,0.004309454,0.008063843,0.008293112,0.004108431,0.029818132,0.005433392,0.007607622,0.002235628,0.009731083,0.004155392,0.00265432,0.006809565,0.00236969,0.005886542,0.003832298,0.019220813,0.007064952,0.010125165,0.003894634,0.00197768,0.000811962,0.004323172,0.003053864,0.006181965,0.007020885,0.002142323,0.012986079,0.002064275,0.002490447,0.001782737,0.00298346,0.001771872,0.001261806,0.001469243,0.003984761,0.001631652,0,0.000521738,0.000974961,0.010320725,0.000341814,0.004679804,0.002384462,0.002887129,0.002556476,0.002804282,0.002247663,0.004550174,0.015489128,0.003659665,0.003196673,0.003476494,0.00085882,0.001922701,0.003376631,0.005228337,0.001275669,0.002735082,0.000146116,0.007960511,0.001658855,0.001997958,0.002382167,2.31E-06,0.001937027,0.000546948,0.00030374,0.001988723,0.001850705,0.002373441,0.001140086,0.000524813,0.009409168,0.0025655,0.000225866,0.00393419,0.003114872,0.012271302,0.001536684,0.005259094,0.00589137,0.002744718,0.00204566,0.002706883,0.001262181,0.00082126,0.017964445,0.005512376,0.008626922,0.003065626,0.001204908,0.00349583,0.004403716,0.005380719,0.000913709,0.003715403,0.007183666,0.018837199,0.004279357,0.019885348,0.037707945,0.004665359,0.006417611,0.005481024,0.009544428,0.007366011,0.009627491,0.025081724,0.01354746,0.00356382,0.005747866,0.009046646,0.012951614,0.010868384,0.005901107,0.008741229,0.004163601,0.013894535,0.020321736,0.007039641,0.004471453,0.015633459
Vegan,S050,0.000731339,0.006177144,0.00420475,0.001649286,0.009330482,0.003125813,0.006983713,0.004053574,0.003352078,0.002059866,0.002692297,0.005423994,0.006887112,0.004818965,0.004101423,0.007401036,0.000248568,0.005956547,0.004740536,0.008709788,0.002332588,0.00438858,0.005159554,0,0.016190708,0.003383094,0.005531725,0,0.005736888,0.004536322,0.007657884,0.015674937,0.01256378,0.002610461,0.003660151,0.00986121,0.010424125,0.030518688,0.007116339,0,0.008315621,0.010277769,0.003968342,0.008794333,0.006528635,0.005374604,0.011250224,0.014506139,0.007663881,0.004466389,0.002380859,0.001096102,0.006261496,0.006259535,0.004804364,0.011767047,0.002823263,0.005564921,0.003867214,0.01275592,0.00360079,0.008089753,0.010310726,0.002063805,0.013237441,0.00357827,0.000435976,0.005046183,0.005188595,0.013789029,0.005415149,0.002638841,0.003946583,0.003531725,0.005331711,0.003041321,0.001164417,0.005026639,0.002057631,0,0.004773459,0.001206259,0.005159959,8.76E-05,0.002879249,0.000966332,0.001040114,0.005383717,0.002285388,0.002487693,0.002580325,0.000705765,0.00242452,0.008325987,0.001940966,0.002273724,0.002957859,0.001700105,0.001906182,0,0.009971686,0.0061408,0.004797642,0,0.011335197,0.002465914,0.000614941,0.002851882,0.001691746,0.002853684,0.002608711,0.003132115,0,0.015613688,0.004917381,0.013751787,0.000174332,0.00464265,0.00291174,0.006145221,0.005243447,0,0.001425443,0.001827996,0.004233518,0.003814297,0.005548122,0.000673215,0.000746819,0.007177338,0.000954073,0.001967269,0.00142658,0.000736742,0,0.003492701,0.002308921,0.005362334,0,0.015235167,0.005062861,0.002750549,0.002765705,0.003163568,0,0.000773824,0.00012902,0.00325103,0.001605559,0.001115979,0.003761031,0.000486927,0.008777133,0.007617877,0.007162029,0.011129008,0.005582828,0.015072078,0.014576192,0.005908983,0.002288043,0.00903006,0.003578523,0.003463747,0.009917601,0.006285445,0.007198969,0,0.025059749,0.007441226,0.006965044,0.002404223,0.004399876,0.016024709,0.005477169,0.00338685,0.003688696,0.001529164,0.002597121,0.006238211,0.002109153,0.008269939,0.003182207,0.005734663,0.002713988,0.003228493,0.006298462,0.000165063,0.005307128,0.00949591,0.007867423,0.001429025,0.00180215,0,0.011124016,0.002757101,0.001789677,0.002725581,0.00852855,0.001708004
Vegetarian,S051,0.003853169,0.005159078,0,0.001736359,0.009494116,0.004278331,0.00014559,0.003444025,0.001942241,0.004031394,0.002915064,0.002825612,0.003631906,0.002686801,0.000626568,0,0.003074767,0.000512202,0.001713276,0.009660494,0.000957931,0.004322126,0.001808047,0.002521286,0.002318905,0.004512909,0.006497192,0.002204465,0.008261623,0,0.002069176,0.001878959,0.003236676,0.001419775,0.001202069,0.00407188,0.003836186,0.003722563,0.00039552,0.001828928,0.001150013,0.001594522,0.002922055,0.003985556,0.00105813,0.002100889,0.006259316,0.003530142,0.002168537,0.002112351,0.001261643,0.003814647,0.003108293,0.002166762,0.009604718,0.006618627,0,0.001945049,0.00193341,0.007261588,0.003072396,0.005212193,0.000430691,0.003829882,0.015656447,0.008753095,0.00131633,3.89E-05,0.000939059,0.005173427,0.001223427,0.000651682,0.009788005,0.012318058,0.00420773,0.002722156,0.021414231,0.005877772,0.001976938,0,0.009251513,0.004759125,0.020096466,0.007703109,0.005587952,0.002071589,0.001740965,0.005733401,0.00522535,0.002011798,0.002051077,0.003704082,0.015335326,0.010611634,0.007026375,0.001302251,0.003499369,0.002552998,0.003903603,0.001704215,0.006128143,0.006672676,0.00138024,0.005867001,0.008902077,0.006539878,0.008105723,0.003600953,0.00103361,0.013289654,0.003203328,0.006701523,0.001513105,0.019348649,0.005327567,0.003742569,0.011786708,0.007258692,0.007312867,0.010199036,0.014707392,0.005826332,0.005879742,0.005074761,0.006080967,0.007443884,0.036885339,0.008005019,0.004305338,0.029227233,0.005987023,0.004407819,0.004633597,0.003782647,0.005198238,0.011446981,0.004017788,0.005515484,0.004243984,0.016070138,0.002470176,0.003193074,0.012663217,0.003442794,0.00278733,0.001898044,0.000351864,0.003818761,0.004330426,0.004386533,0.004486768,0.001355757,0,0.005211333,0.003344574,0.016219019,0.005472057,0,0.002419546,0.001478257,0.001700724,0.001795946,0.004136829,0.005180655,0.006382713,0.004065916,0.00183313,0.002161095,0.006957467,0.003812578,0.0022299,0.00146799,0.000820285,0.002966742,0.010394223,0.003176536,0.013195557,0.008864174,0.001425887,0.004484449,0.003419506,0.007952127,0.002239355,0.001878388,0.010967882,0.001590721,0.008414614,0.001785862,0.000548337,0.00313069,0.005008616,0.00506874,0.006034616,0.003936138,0.017293067,0.002790098,0.004501869,0.003426443,0.009073792,0.004035017
Vegetarian,S052,0.002739403,0.015990614,0.001348317,0.002244495,0.036997495,0.001860583,0,0.00822642,0.005356623,0.002164229,0.007000131,0.002289181,0.00181191,0.00176693,0.000575455,0.002068755,0.000928149,0.002292096,0.002300402,0.003586108,0.001344697,0.001787927,0.001146553,2.72E-05,0.002708439,0.007870254,0.012400796,0.000611024,0.010489464,0.000418265,0.006430086,0.004813551,0.00600221,0.005520582,0.002914161,0.013234288,0.004886612,0.005117868,0.00944045,0.045080001,0.015521818,0.005345745,0.003279589,0.01162459,0.001191437,0.004106602,0.006331973,0.001634912,0.013493966,0.021494181,0.001499298,0.002310531,0.003306466,0.0003558,0.001638828,0.003315784,0.00036373,0.001082534,0,0.002187433,0,0.000638127,0.002674944,0.003965386,0.003115709,0.001541938,0.001725117,0.008070274,0.002265789,0.003560956,0.001740636,0.003577322,0.003835005,0.004039951,0.002048566,0.041902707,0.008689208,0.008400717,0.002060557,0.005039878,0.012102678,0.003559633,0.015690037,0.003814055,0.003378253,0.000903434,0.001237865,0.004340329,0.001165995,0.005658284,0.004080185,0.00143698,0.001786001,0.016539164,0.000578509,0.001034232,0.006705344,0.004646793,0.005539821,0.002817209,0.000121715,0.001644146,0.001974849,0.001401652,0.001144885,0.000196813,0.001181195,8.54E-05,0.00195632,0.002794749,0.001247525,0.000205624,0,0.001021874,0.001062107,0.002062369,0.000774138,0.001625198,0.004314038,0.000161426,0.001294027,0.000524068,0.000216048,0,0.000560864,0.009614418,0.017081268,0.006678324,0.004961635,0.006420221,0.003971397,0.001341489,0.000419089,0.008310107,0.001303558,0.007046402,0.001301594,0.005793665,0.003080502,0.007157518,0.00253924,0.001348011,0.003348296,0.001200533,0.013623154,0.006610151,0.000460474,0.005062618,0.003918045,0.002303135,0.00319546,0.013221025,0,0.006038409,0.005057449,0.005867142,3.08E-05,0.002761464,0.006784502,0.003885015,0,0.009892275,0.003470323,0.012080864,0.016738838,0.003817889,0.006485511,0.003579085,0.009018673,0.002177112,0.008292513,0.009041506,0.011781291,0.00111959,0.003670341,0.013209372,0.000698383,0.003464409,0.007225539,0.010454414,0.001644259,0.009675101,0.008610352,0.010686258,0.005372718,0.007841258,0.004827211,0.002274002,0.003460301,0.003500561,0.021389253,0.000606497,0.001274755,0.002539428,0.00488053,0.00533609,0.005163444,0.002013962,0.012837137,0.000757243
Vegetarian,S053,0.002763755,0.005284006,0.008562079,0.003896934,0.050183268,0.009115087,0.007559024,0.00815687,0.006476487,0.003438816,0.008269424,0.004207884,0.006057982,0.007661732,0.011250982,0.008526923,0,0.005489425,0.002312407,0.005666737,0.000595026,0.0059851,0.010822531,0.00073024,0.002712186,0.002672167,0.000483434,0.001035694,0.002198111,0.000339754,0.000734196,0.025107478,0.003205773,0.001038184,0,0.003838292,0.003339191,0.006009562,6.53E-05,0.001729886,0.001318078,0.002873743,0.003639912,0.000422712,0.003941114,0.004377975,0.001685639,0.001569881,0.002702759,0.009759661,0.002680949,0.005697884,0.005772477,0.002643231,0.002131042,0.005494219,0,0.007502987,0.00864408,0.005092357,0,0,0.010868935,0.003262595,0.006469371,0.003666303,0.003256971,0.01008158,0.004143046,0.011714678,0.008769959,0.002740241,0.008572006,0.007369368,0.001002166,0.00233934,0.001114359,0.008591367,0.009898657,0.004652117,0.010924186,0.002214049,0.029598931,0.006186239,0.007284194,0.012809502,0.001876318,0.005506908,0.004086715,0.004153795,0.001127589,0.006424217,0.001587251,0.026786759,0.019024397,0.002157171,0.003853638,0.004791655,0.003209419,0.000879728,0.005695909,0.004693998,0.001261425,0.001862468,0.008213444,0.001571463,0.001965853,0.002582957,0.002933725,0.000872406,0.000832486,0.002445285,0,0.00371497,0.004764799,0.004054884,0.001203116,0.000955986,0.002340742,0.005728579,0.002367531,0,0.003145945,0.003095929,0.001748306,0.004323276,0.009089548,0.00714702,0.002719981,0.009258671,0.005626673,0.001594685,0.000756483,0.007232625,0.003226398,0.003125964,0.004054051,0.010486783,0.005837155,0.00294871,0.002674612,0.001741786,0.002233648,0,0.006895666,0.006207476,0.002082167,0.00261681,0.005448717,0.002253011,0.014577344,0.001376937,0.002100031,0.001444022,0.002408647,0.00687286,0,0.023893043,0.005773985,0.000538411,0.001814223,0.004169208,0.003279041,0.005028951,0.011727207,0.002683062,0.009623603,0.001420788,0,0.002535894,0.001869271,0.003264683,0.000527919,0.010989179,0.02206017,0.003610379,0.001438077,0.001138948,0.005091419,0.003171392,0,0.00785243,0.004479948,0.002020473,0.002224472,0.005263585,0.004021515,0.000592935,0.006264897,0.006596257,0.01790097,0.000890256,0.002948631,0.00372136,0.002938954,0.002602649,7.93E-05,0.007094898,0.008016766,0.003958507
Vegetarian,S054,0.006556914,0.001032116,0.007235946,0.00285861,0.019608908,0.005505493,0.005426389,0.002192258,0.003067711,0.001966211,0.004557121,0.012607285,0.008363724,0.001991379,0.001545494,0.00128499,0.001177318,0.001672006,0.002426507,0.002548424,0.00178811,0.004065517,0.002217887,0.001287946,0.011641673,0.003219463,0.004862588,0.002940851,0.002829034,0.00562709,0.000908739,0.001978238,0.001317156,0.002114305,0.009089808,0.002148239,0.002979962,0.006357421,0.004822613,0.00417601,0.006569021,0.015009061,0.001050489,0.004567424,0.005028535,0.005189742,0.002855447,0.002893365,0.002518099,0.002171738,0.001109896,0.003773826,0.009134676,0.002512022,0.010409304,0.010188266,0.002357581,0.002828195,0.003627054,0.006312863,0.003170185,0.003063677,0,0.008887604,0.005703507,0.004768914,0,0.004237126,0.004607037,0.006448175,0.002707324,0.004166582,0.004128038,0.015009963,0,0.011935329,0.011813575,0.002368358,0.000708091,0.002678847,0.000598763,0.003232144,0.012290375,0.00575978,0.006671408,0.001881192,0.003873153,0.00676742,0.004175874,0.002249722,0.001431282,0.003192921,0.003434648,0.022043039,0.000402305,0.010952319,0.002143213,0.005930872,0.001633974,0,0.005647099,0.006124402,0.0045331,0.008486572,0.001992633,0.010840267,0.008470754,0.002299749,0.002125988,0.002236069,0.011297188,0.006804121,0.003066903,0.002222231,0.010614863,0.001796847,0.004828154,0.00695105,0.002903546,0.004528744,0.004594035,0.01014126,0.02358414,0.005557405,0.016756618,0.024313578,0.007519185,0,0.013662303,0.00821287,0.008827805,0.00498734,0.002352268,0.002161867,0.004332659,0.014014127,0.00227061,0.00344027,0.004599645,0.002438949,0.001881447,0.006448701,0.03303135,0.004239174,0.002124048,0.007246424,0.000306322,0.004392216,0.015365936,0.005090256,0.003152634,0.001761345,0.001252179,0.002136188,0.000387247,0.007992854,0.001054213,0.003080991,0.004017013,0,0.000901169,0.000956533,0.001886398,0.000785973,0.009797621,0.000524813,0.002626177,0.000607539,0.000959323,0.000328698,0.000241764,0.003597812,0.007134723,0.000779681,0.001143609,0.008919929,0.008370804,0.001751038,0.003437038,0,0.001306957,0.009071037,0.013150303,0.00334354,0.002244207,0.009150622,0.015024757,0.00061837,0.000361977,0.005160712,0.011112205,0.000381014,0.001610358,0.003915426,0.008359946,0.004812542,0.004412541,0.002244252,0.00511116,0.002188884
Vegetarian,S055,0.001841204,0.013171685,0.003582177,0.002417955,0.034883432,0.002357457,0.00049742,0.005636443,0.004811733,0.001809101,0.007412244,0.003277824,0.001165428,0.004138232,0.000840477,0.000102919,0.000179266,0.002872259,0.002531693,0.003276635,0.003107174,0.001842358,0.000714259,0.00025952,0.002092784,0.00726596,0.011473795,0.002299103,0.007648343,0.000869264,0.006070742,0.005367784,0.00409304,0.005202947,0.004063304,0.014808935,0.00308933,0.007427634,0.009996829,0.043678943,0.015161508,0.005933514,0.002353543,0.01133246,2.69E-05,0.005034106,0.006177547,0.002501444,0.012588067,0.019301617,0.001677344,0.003119969,0.000745223,0.003127662,0.002696225,0.003524426,0.001904458,0.00250784,0.000369052,0.002819921,0.000819717,0.001112582,0.001685868,0.004415368,0.002699181,0.000526418,0.003826926,0.007976691,0.001159908,0.002280058,0.00151323,0.002530251,0.001773429,0.005624822,0.002236033,0.041221682,0.010277927,0.007959972,0.003004144,0.005731792,0.012363324,0.003876266,0.01747996,0.005862187,0.004491848,0.002984633,0.001063346,0.002492073,0.000566435,0.003598427,0.004178994,0.004585904,0.000568578,0.017189537,0.000933262,0.000719562,0.007620616,0.005141905,0.002755186,0.002977381,0.002921177,0.000387925,0.001857192,0.00201741,0.002089268,0.001359136,0.000143595,0.001194722,0.000943706,0.001723871,0.001017264,0.000960201,0,0.001371119,0.001563917,0,0.001017995,0.001210403,0.002534077,0.000132195,0.000402718,0.001588422,0.000946506,0,0.001140398,0.007815112,0.015085317,0.007170321,0.003790585,0.007538079,0.005176568,0.002678807,0.002082333,0.007592042,0.001149961,0.005147179,0.002152232,0.006008408,0.004326245,0.00653859,0.003505605,0.001691742,0.003255634,0.003687207,0.014141585,0.006462417,0,0.003037018,0.002344119,0.00055296,0.003164292,0.013769516,2.73E-05,0.006364093,0.003726515,0.004903374,0.001690171,0.002213053,0.006134039,0.002497153,0.001049871,0.010236118,0.002326815,0.012974235,0.017282814,0.004596851,0.004599597,0.001935074,0.008270083,0,0.008241582,0.010166361,0.00965927,0.002572604,0.003631039,0.014689928,0,0.001369956,0.008659307,0.010632513,0.00110722,0.010683748,0.00785308,0.01024626,0.00444357,0.007111842,0.004882011,0.002112753,0.005735301,0.005003732,0.021142143,0.005167474,0.001959104,0.005404539,0.006745405,0.004078764,0.002846877,0.001474958,0.009629995,0.002628563
Vegetarian,S056,0.003925483,0.015388043,0.000695219,0.001137286,0.035876674,0.001091793,0.000841081,0.005075707,0.005744566,0.001157358,0.006426906,0.003936458,0.00198232,0.001863528,0.001904412,0.00218231,0.001690018,0.000362545,1.01E-05,0.003456448,0.001762425,0.000409179,0.001462145,0.000396462,0,0.00786195,0.013643804,0,0.010682392,0,0.007813922,0.006056122,0.005286296,0.007569308,0.000340424,0.011387366,0.003848157,0.005184315,0.00984042,0.045706263,0.013473084,0.006749397,0.003096705,0.013933773,0.001378297,0.00247992,0.006125886,0.001530694,0.014036521,0.019736955,0.002945149,0.000576832,0.003771097,0,0.00241444,0.002969617,0,0.001918645,0.002433053,0.003777422,0.000457595,0,0.003031001,0.005298851,0.003124381,0,0.002714578,0.007140432,0.001096272,0.002803959,0.002986969,0.003425432,0.000359669,0.00500713,0.001447051,0.040400439,0.010560253,0.008056348,0.001424853,0.005779027,0.012595324,0.005051701,0.01320459,0.004142437,0.002734676,0.00100935,0.001546032,0.003639416,0.001761329,0.004690982,0.005297276,0.003533953,0.001158777,0.015616265,0.000231221,0.000322882,0.005823033,0.004786418,0.004306585,0.002628455,0.00221902,0.001357289,0.001130997,8.95E-05,0,0.001558924,0,0.001809769,0.002201347,0.001446269,0.00184678,0.001440756,0.000463298,0,0.0025924,0.000661982,0.0005105,0.00115524,0.004833226,0,0.000355028,0.000792032,0.002647731,0.000290219,0.003139975,0.007576632,0.015501623,0.006988514,0.004004567,0.007051396,0.004512911,0.002431286,0.000826151,0.00873409,0.001680498,0.007892845,0.001562512,0.005552516,0.003065157,0.006656002,0.004259512,0.002452241,0.005126884,0.001339227,0.012951238,0.004654048,0.001623992,0.001576579,0.004049421,0.002667196,0.002532778,0.01176341,0,0.007149837,0.003852166,0.003927255,0.000173089,0.003448452,0.00408459,0.001648736,0.000641666,0.010497911,0.003010414,0.012703709,0.017830658,0.006837954,0.004938724,0.005387157,0.006974807,0,0.009237252,0.008325167,0.012519718,0.002739758,0.0046288,0.012941088,0.00191733,0.002509419,0.008795094,0.011704248,0.002001069,0.009025923,0.009948576,0.010707612,0.004776348,0.008455449,0.003764204,0.00102943,0.005419376,0.004613167,0.023725855,0.002542593,0.002710218,0.003021872,0.007118969,0.004308577,0.002622609,0.003438602,0.010455058,0.003772362
Vegetarian,S057,0.000542254,0.003119174,0.001522924,0.003548848,0.002007655,0.003305168,0.001957311,0.005543635,0.003872949,0.001609285,0.004721873,0.002182429,0.000364745,0.006061451,0.006708715,0.006301746,0.001607421,0.003017666,0.003445687,0.002287411,0.000607514,0.003952418,0.003817409,0.000510481,0.002280608,0.0025789,0.005672145,0.003155916,0.00201606,0.003920437,0.007214664,0.000843653,0.002823109,7.31E-05,0.005755515,0.004830252,0.001523997,0.00314764,0.002546834,0.00279462,0.00523241,0.003113781,0.007414497,0,0.000694956,0.003833342,0.001396267,0.003650981,0.002860841,0.004032468,0.001773171,0.005883795,0.005972657,0.003354895,0.001615149,0.002593893,0.001814113,0.010909888,0.002217746,0.003288902,0.005876027,0.001829702,0.003401668,0.008282678,0.018543732,0.001263361,0.004221255,0.004190044,0.00091364,0.013540192,0.004727282,0.00139992,0.00537241,0.007029014,0.002370198,0.009450006,0.005877383,0.007282999,0.00509602,0.007555593,0.008160149,0.004059139,0.030851603,0.006081093,0.007341161,0.000992244,0.009542691,0.004047633,0.004606228,0.006796783,0.001340363,0.005021561,0.002935098,0.019057897,0.00707028,0.009005271,0.003607962,0.002446316,0.001991638,0.003346114,0.002012001,0.006828081,0.005248135,0.004013775,0.01228396,0.00201935,0.001927579,7.38E-06,0.002896557,0.002033996,0.001123275,0.001604671,0.002445934,0.001378504,0,0.001118384,0.001292878,0.010339957,0.001206449,0.005944794,0.002911902,0.000627784,0.004069357,0.003429602,0.002884794,0.005840271,0.01668067,0.00401914,0.004715849,0.006438822,0,0.00274721,0.002045493,0.003580274,0.001368185,0.004489412,0.001217281,0.006361003,0.001964938,0.000215238,0.00076977,0.002260121,0,0.000248103,0.00098719,0.002555854,0.003958483,0.003448681,0.000523278,0.00128619,0.010394782,0.003455586,0,0.00128742,0.005224413,0.012047256,0.003089703,0.006005807,0.004408399,0.000925279,0.001412742,0,0.002591403,0.00286826,0.020365497,0.008098131,0.00799281,0.002875029,0.00338108,0.00160708,0.004289567,0.006898374,0.002113693,0.005228916,0.007300342,0.018651398,0.002842717,0.019739211,0.037155222,0.004880921,0.005122224,0.004983243,0.00605575,0.005885131,0.006145258,0.022305761,0.013280168,0.004035244,0.006200263,0.008233176,0.013209506,0.009743833,0.004024086,0.008955655,0.00337412,0.014789381,0.020024456,0.007786048,0.004422274,0.014951089
